"Customer.Type","Type.of.Travel","Class","Departure.Delay.in.Minutes","Arrival.Delay.in.Minutes","satisfaction"
"0","0","0",15,37,"1"
"0","1","2",14,14,"1"
"1","0","2",0,0,"0"
"0","1","2",1,1,"0"
"0","1","2",8,39,"0"
"0","0","2",1,11,"0"
"0","0","0",21,0,"1"
"0","1","2",19,0,"0"
"0","0","2",117,100,"1"
"1","0","2",2,0,"0"
"0","1","2",0,0,"0"
"1","0","2",10,0,"0"
"0","0","1",7,14,"1"
"0","1","0",57,38,"0"
"1","0","2",0,0,"0"
"0","1","2",0,0,"1"
"1","0","2",135,134,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","0","0",10,0,"1"
"1","0","0",0,0,"1"
"1","0","0",14,12,"1"
"0","1","1",0,0,"0"
"0","1","2",0,13,"0"
"0","1","2",1,0,"0"
"1","0","2",1,0,"0"
"0","0","0",56,47,"0"
"0","1","2",46,67,"0"
"0","1","2",0,0,"0"
"0","1","2",1,0,"1"
"1","0","0",1,0,"0"
"1","0","0",0,0,"1"
"0","0","0",10,3,"1"
"0","0","0",8,43,"1"
"1","0","0",42,40,"0"
"0","1","0",25,22,"0"
"1","0","2",222,225,"0"
"1","0","2",20,0,"1"
"0","1","2",0,0,"1"
"0","0","0",4,0,"1"
"0","1","2",46,41,"0"
"0","0","0",0,0,"1"
"0","0","0",0,13,"0"
"0","0","2",73,64,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","2",52,46,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",94,86,"1"
"1","0","2",1,0,"0"
"0","0","0",0,0,"0"
"0","0","0",0,11,"1"
"1","0","2",0,5,"1"
"0","1","2",1,30,"0"
"0","0","0",20,10,"1"
"0","0","0",10,4,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","2",17,13,"1"
"0","1","2",0,0,"0"
"0","0","2",2,13,"0"
"0","1","2",0,12,"0"
"1","0","2",0,0,"0"
"0","1","2",49,32,"0"
"0","0","2",5,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",9,9,"1"
"0","1","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",317,324,"1"
"0","0","0",0,0,"1"
"1","0","2",18,19,"0"
"0","0","0",0,0,"1"
"0","1","1",0,0,"0"
"0","0","2",0,0,"1"
"1","0","2",0,0,"0"
"0","0","2",0,0,"1"
"1","0","2",17,0,"1"
"1","0","2",0,0,"0"
"0","0","0",1,0,"1"
"0","1","2",27,28,"0"
"0","0","0",3,0,"1"
"1","0","2",3,0,"0"
"0","0","2",0,0,"1"
"0","0","0",48,51,"1"
"0","1","2",0,0,"0"
"0","0","0",6,0,"0"
"0","0","0",0,26,"1"
"0","1","2",25,32,"0"
"0","0","0",109,120,"1"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","2",40,26,"0"
"0","0","2",15,0,"0"
"0","0","0",0,0,"0"
"0","1","2",0,13,"0"
"0","0","2",0,0,"0"
"0","0","0",15,8,"1"
"0","0","0",0,0,"1"
"0","1","2",6,0,"0"
"0","0","0",23,16,"1"
"0","0","0",0,0,"1"
"0","0","1",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,2,"0"
"0","1","2",7,0,"1"
"0","0","0",35,17,"1"
"0","0","2",52,35,"0"
"0","0","0",14,27,"0"
"0","0","0",6,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",161,175,"1"
"0","0","0",0,0,"1"
"0","0","0",78,68,"1"
"1","0","0",0,0,"0"
"0","0","2",2,0,"1"
"0","1","2",0,0,"0"
"1","0","0",0,0,"1"
"1","0","2",11,18,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"1","0","2",0,0,"0"
"1","0","0",0,5,"0"
"0","0","2",0,0,"1"
"0","1","2",1,0,"1"
"0","1","2",0,0,"0"
"0","1","2",18,10,"0"
"0","0","0",95,122,"1"
"0","0","0",0,0,"1"
"0","1","2",20,20,"0"
"0","1","2",102,190,"0"
"0","0","0",0,0,"1"
"0","0","0",36,40,"1"
"0","1","2",0,0,"0"
"1","0","2",17,21,"0"
"0","0","0",64,51,"1"
"0","0","0",23,17,"1"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","2",2,13,"1"
"1","0","2",11,10,"0"
"0","0","0",7,2,"1"
"0","1","2",46,30,"0"
"0","0","0",104,109,"1"
"1","0","0",10,2,"0"
"1","0","0",0,0,"1"
"0","1","0",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","0","2",99,87,"1"
"0","0","2",66,60,"1"
"0","0","0",0,0,"0"
"0","1","2",0,0,"1"
"0","0","2",176,177,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"1"
"0","0","0",6,9,"1"
"0","1","1",0,0,"1"
"0","1","2",8,45,"0"
"0","0","0",119,125,"1"
"1","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",10,21,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"0"
"1","0","2",41,21,"0"
"0","0","0",0,4,"1"
"0","0","0",135,136,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,32,"0"
"0","1","2",0,0,"0"
"0","1","2",0,7,"0"
"0","0","0",0,14,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",0,1,"1"
"0","0","2",95,91,"0"
"0","0","0",9,10,"0"
"1","0","0",27,8,"1"
"0","1","2",3,0,"0"
"0","1","2",0,0,"0"
"0","0","0",3,0,"1"
"0","0","0",63,69,"1"
"0","1","2",0,0,"0"
"0","1","2",15,2,"0"
"0","1","2",0,0,"0"
"0","0","0",12,0,"1"
"0","1","2",0,4,"0"
"1","0","2",0,7,"0"
"0","0","0",0,0,"1"
"0","1","0",3,0,"0"
"0","0","0",44,20,"1"
"0","0","2",9,0,"0"
"1","0","0",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",20,18,"1"
"0","1","2",13,0,"0"
"0","0","0",3,0,"1"
"0","1","2",0,0,"0"
"0","1","2",4,22,"0"
"0","0","0",0,0,"0"
"0","0","2",49,49,"0"
"1","0","0",106,105,"1"
"0","0","0",8,5,"1"
"0","0","2",0,0,"1"
"0","1","2",12,3,"0"
"0","1","2",13,7,"0"
"0","1","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",2,17,"1"
"0","0","0",59,60,"1"
"0","1","0",18,11,"0"
"0","0","0",15,11,"1"
"0","0","0",0,1,"0"
"0","0","0",10,0,"1"
"0","1","2",0,0,"0"
"0","0","2",9,5,"1"
"0","0","0",0,0,"0"
"1","0","0",0,0,"0"
"0","1","2",10,0,"0"
"0","0","2",125,132,"0"
"1","0","0",0,0,"1"
"0","1","1",0,0,"0"
"1","0","2",0,3,"0"
"0","0","0",1,0,"1"
"1","0","0",0,32,"0"
"0","0","1",0,0,"1"
"0","1","2",18,0,"0"
"0","0","0",6,40,"1"
"0","0","0",0,0,"1"
"0","0","0",12,17,"1"
"0","0","0",0,0,"1"
"0","1","2",15,2,"0"
"0","0","2",31,8,"0"
"0","0","0",43,43,"1"
"1","0","2",0,20,"0"
"0","0","0",0,0,"1"
"0","0","2",24,27,"1"
"0","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","0",13,4,"0"
"0","1","2",0,0,"1"
"0","1","2",0,0,"0"
"1","0","2",0,0,"0"
"1","0","0",0,0,"0"
"0","0","0",0,5,"0"
"0","1","2",3,7,"1"
"1","0","0",0,0,"1"
"1","0","1",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",2,0,"1"
"1","0","0",9,0,"1"
"1","0","2",0,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",24,25,"1"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","1",1,4,"1"
"0","1","0",9,0,"0"
"0","0","0",6,0,"0"
"0","0","0",22,22,"1"
"1","0","2",21,21,"0"
"1","0","2",44,38,"0"
"1","0","0",0,0,"0"
"0","1","1",24,17,"0"
"0","1","0",4,25,"0"
"1","0","2",0,12,"0"
"0","0","0",17,2,"1"
"0","1","2",0,0,"0"
"0","0","0",11,9,"1"
"0","0","2",34,24,"1"
"0","0","0",0,0,"0"
"0","1","2",14,24,"0"
"1","0","2",3,5,"0"
"1","0","2",0,0,"1"
"0","0","0",8,1,"1"
"0","0","0",0,8,"1"
"1","0","2",51,38,"0"
"1","0","2",0,0,"0"
"0","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",8,6,"0"
"0","0","0",320,320,"1"
"0","0","0",3,0,"1"
"0","1","1",62,110,"0"
"0","0","0",0,0,"1"
"0","0","0",99,107,"1"
"0","0","0",5,2,"1"
"0","0","0",3,4,"1"
"0","0","2",3,0,"1"
"1","0","2",2,30,"0"
"0","0","2",0,0,"0"
"1","0","2",0,4,"0"
"0","0","0",0,0,"1"
"1","0","2",69,66,"0"
"0","0","1",0,5,"1"
"0","1","2",0,5,"0"
"0","0","0",0,0,"1"
"0","0","0",1,0,"1"
"0","0","2",0,0,"0"
"0","1","2",0,10,"0"
"0","1","2",14,16,"0"
"0","0","0",43,61,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","1",14,11,"0"
"0","0","0",0,0,"1"
"0","1","2",0,3,"0"
"0","0","0",44,21,"1"
"0","0","0",0,0,"1"
"1","0","2",4,46,"0"
"0","1","2",0,0,"0"
"0","0","0",14,18,"1"
"0","0","2",76,67,"1"
"0","1","0",82,77,"0"
"0","0","0",19,48,"0"
"0","1","0",37,50,"0"
"0","1","0",0,0,"0"
"0","0","0",8,7,"1"
"0","1","2",0,12,"0"
"0","1","2",2,14,"0"
"0","0","0",12,8,"0"
"0","1","2",40,40,"0"
"0","1","1",3,0,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","1",2,2,"0"
"0","1","2",0,0,"0"
"1","0","0",0,9,"0"
"0","0","0",7,0,"0"
"0","0","0",77,70,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"1","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","2",0,3,"0"
"0","1","2",0,3,"0"
"0","0","0",0,10,"1"
"0","0","0",3,7,"1"
"0","0","2",0,0,"1"
"1","0","0",0,0,"0"
"0","1","2",0,0,"1"
"0","0","1",0,0,"0"
"0","1","2",0,0,"0"
"1","0","0",7,0,"0"
"0","0","0",0,35,"1"
"1","0","2",106,107,"0"
"0","0","0",14,82,"1"
"0","0","2",84,84,"1"
"0","1","2",0,0,"0"
"1","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",2,0,"1"
"0","1","2",200,201,"0"
"0","0","0",58,53,"1"
"0","0","2",0,0,"0"
"1","0","0",5,17,"0"
"0","0","0",134,133,"1"
"0","1","2",0,0,"0"
"0","1","2",248,271,"0"
"0","1","2",0,2,"0"
"0","1","2",20,14,"0"
"0","1","0",0,0,"0"
"0","1","2",12,1,"0"
"0","0","0",9,0,"1"
"1","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","1",0,12,"0"
"0","1","2",0,0,"1"
"1","0","2",64,47,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",3,2,"0"
"0","0","1",0,0,"1"
"1","0","0",0,0,"1"
"0","1","2",2,0,"0"
"0","1","2",42,27,"0"
"0","1","1",0,2,"1"
"0","1","2",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",18,13,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"0"
"1","0","2",32,2,"0"
"0","0","0",0,0,"1"
"1","0","0",2,0,"0"
"0","0","0",0,0,"0"
"0","1","2",53,71,"0"
"0","0","0",23,96,"0"
"0","1","2",8,31,"0"
"0","1","2",37,37,"0"
"0","1","2",158,152,"0"
"0","0","0",1,0,"0"
"0","0","0",0,1,"1"
"0","0","2",0,0,"1"
"0","0","0",3,0,"0"
"1","0","0",79,63,"1"
"0","0","0",0,9,"1"
"0","1","2",4,0,"0"
"0","0","0",0,0,"1"
"0","1","2",8,9,"0"
"0","0","0",57,30,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","0",46,58,"0"
"0","0","0",11,41,"1"
"1","0","0",20,21,"0"
"0","0","1",14,8,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"0","0","0",240,280,"1"
"0","0","0",4,11,"1"
"0","0","0",4,0,"1"
"1","0","2",0,0,"0"
"0","0","0",11,23,"1"
"0","1","2",0,0,"0"
"0","0","0",0,10,"1"
"0","1","2",0,10,"1"
"1","0","2",0,0,"0"
"1","0","0",0,27,"0"
"0","0","2",29,15,"0"
"0","0","0",9,7,"1"
"1","0","0",51,42,"1"
"0","0","0",0,0,"0"
"1","0","0",154,141,"1"
"0","1","2",40,31,"0"
"0","0","0",0,0,"0"
"0","0","0",0,3,"0"
"0","0","2",0,0,"1"
"0","0","1",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",27,26,"1"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",13,0,"0"
"0","1","2",0,0,"1"
"0","0","0",1,2,"1"
"1","0","2",6,0,"1"
"0","0","2",0,5,"0"
"0","0","1",0,0,"0"
"0","1","2",0,0,"0"
"0","0","2",0,6,"0"
"0","1","2",0,0,"0"
"0","0","0",10,0,"1"
"0","1","2",9,8,"0"
"0","0","2",0,10,"1"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",10,12,"1"
"0","0","0",21,2,"1"
"0","0","2",156,157,"0"
"0","0","0",10,13,"0"
"0","0","0",76,74,"1"
"0","1","2",0,0,"1"
"1","0","2",0,0,"0"
"0","1","2",0,1,"1"
"0","0","0",37,48,"1"
"0","1","1",0,0,"0"
"0","0","0",6,0,"1"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",11,26,"0"
"0","1","2",0,0,"0"
"0","1","1",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",5,7,"1"
"1","0","0",37,65,"0"
"0","0","0",27,27,"0"
"0","0","1",13,7,"1"
"1","0","2",0,0,"0"
"0","1","1",14,15,"0"
"0","1","2",2,0,"0"
"0","0","2",16,13,"0"
"0","1","2",16,5,"1"
"1","0","2",0,0,"0"
"0","0","0",0,1,"1"
"0","1","2",3,0,"0"
"0","0","0",43,15,"1"
"0","0","0",0,4,"1"
"0","0","0",0,0,"1"
"0","1","2",0,5,"0"
"0","0","0",1,2,"1"
"0","0","0",169,153,"0"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",2,0,"0"
"0","1","2",0,26,"0"
"0","0","0",0,0,"1"
"0","0","0",0,17,"0"
"0","0","2",0,0,"1"
"0","0","0",23,30,"1"
"0","0","0",4,0,"1"
"0","1","2",8,0,"0"
"0","1","2",0,0,"0"
"0","0","0",8,57,"1"
"1","0","0",23,0,"0"
"0","0","0",13,2,"1"
"0","0","0",0,5,"1"
"1","0","0",29,31,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","2",138,130,"1"
"0","1","2",0,0,"0"
"1","0","2",1,18,"0"
"0","0","2",0,0,"0"
"0","0","0",98,140,"1"
"1","0","0",5,8,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","1",0,0,"0"
"0","0","0",0,0,"0"
"0","0","0",4,11,"0"
"0","0","0",29,12,"1"
"0","0","0",84,112,"0"
"0","0","2",71,61,"0"
"1","0","0",8,6,"0"
"0","0","0",0,18,"1"
"0","1","2",0,0,"0"
"1","0","0",1,0,"0"
"0","1","2",0,0,"0"
"0","1","2",22,22,"0"
"0","1","2",0,0,"0"
"0","1","2",31,26,"0"
"1","0","0",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",7,1,"0"
"0","1","2",2,0,"1"
"0","0","2",0,0,"0"
"0","1","2",5,0,"0"
"0","0","2",14,4,"1"
"0","0","1",0,0,"1"
"0","1","2",0,43,"0"
"1","0","2",0,0,"0"
"0","0","1",2,0,"0"
"0","1","2",0,0,"1"
"0","1","2",0,0,"0"
"0","0","0",2,0,"1"
"0","0","1",5,25,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","1",0,0,"0"
"0","0","2",0,0,"0"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","1",0,0,"0"
"0","0","0",4,7,"1"
"0","1","2",0,0,"0"
"0","0","2",73,87,"0"
"0","1","1",0,0,"1"
"0","0","0",0,44,"0"
"0","0","0",0,0,"1"
"0","0","2",49,58,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","2",0,1,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",15,68,"1"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",8,5,"1"
"0","0","2",89,77,"0"
"0","1","2",0,18,"0"
"0","1","2",65,65,"0"
"0","0","0",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",17,9,"0"
"0","0","0",0,6,"1"
"0","0","0",15,8,"1"
"0","1","2",0,0,"0"
"0","0","0",51,43,"0"
"0","0","0",3,0,"1"
"0","0","2",0,0,"0"
"0","1","2",22,24,"0"
"1","0","2",0,7,"0"
"1","0","1",0,0,"0"
"0","0","0",0,0,"1"
"0","1","0",0,0,"0"
"0","0","2",249,257,"0"
"0","0","1",3,0,"1"
"1","0","0",0,0,"0"
"0","0","0",28,24,"1"
"1","0","2",0,0,"0"
"0","0","0",13,2,"1"
"1","0","0",0,0,"0"
"0","1","2",13,24,"0"
"0","0","0",63,51,"1"
"0","1","1",4,26,"0"
"0","0","0",13,15,"1"
"0","0","0",0,0,"1"
"1","0","0",0,0,"1"
"0","0","0",0,4,"1"
"1","0","2",0,0,"1"
"0","1","2",1,0,"0"
"0","1","2",21,11,"0"
"0","0","1",0,14,"0"
"0","0","0",0,2,"1"
"0","0","1",0,3,"1"
"0","0","0",2,0,"1"
"0","0","0",11,14,"0"
"0","0","0",66,68,"0"
"0","0","0",24,15,"1"
"0","1","1",0,0,"0"
"0","1","2",55,28,"0"
"0","1","1",3,0,"0"
"0","1","2",14,17,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","1",0,0,"1"
"1","0","0",17,20,"1"
"0","1","0",0,0,"0"
"0","0","0",0,0,"0"
"0","0","2",28,5,"1"
"0","0","0",17,0,"1"
"0","0","1",0,0,"1"
"0","0","2",0,0,"0"
"0","0","2",0,6,"0"
"1","0","0",9,3,"1"
"0","0","0",0,0,"0"
"0","1","2",19,28,"0"
"0","0","1",0,0,"0"
"0","1","0",0,0,"0"
"1","1","0",13,24,"0"
"0","0","0",145,117,"1"
"0","0","0",0,0,"1"
"0","1","2",2,9,"0"
"0","0","0",13,3,"1"
"0","1","1",46,56,"0"
"1","0","0",0,0,"0"
"0","0","2",0,2,"0"
"0","0","0",0,6,"1"
"0","0","2",4,0,"1"
"0","0","0",0,13,"1"
"0","1","1",19,8,"0"
"0","1","2",4,8,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"1"
"0","1","2",0,0,"0"
"1","0","2",76,70,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",20,22,"0"
"0","0","0",0,1,"1"
"0","1","2",42,34,"0"
"0","0","0",9,4,"1"
"1","0","0",0,0,"0"
"1","0","2",0,0,"0"
"0","0","1",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",1,0,"1"
"0","0","0",94,89,"1"
"0","1","2",91,92,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",10,0,"1"
"0","0","0",37,42,"0"
"1","0","2",0,0,"1"
"0","1","2",85,78,"0"
"0","1","2",3,11,"0"
"0","0","2",0,0,"0"
"1","0","2",0,0,"1"
"0","0","0",8,2,"1"
"1","0","2",0,0,"0"
"0","0","0",4,0,"1"
"0","0","0",0,0,"1"
"0","0","0",27,17,"1"
"0","0","2",11,0,"0"
"1","0","0",1,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"0"
"1","0","2",27,21,"0"
"1","0","2",35,58,"0"
"0","1","2",8,3,"0"
"1","0","0",0,0,"0"
"1","0","2",0,0,"0"
"0","1","0",0,0,"0"
"0","0","2",4,0,"0"
"0","0","2",0,0,"1"
"0","0","0",238,219,"0"
"0","0","0",2,2,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","2",43,35,"0"
"0","0","2",0,15,"1"
"0","1","2",1,0,"0"
"0","0","0",9,1,"1"
"0","0","0",15,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","1",36,30,"0"
"0","1","2",0,32,"0"
"0","0","0",0,0,"1"
"1","0","2",0,6,"0"
"0","0","2",25,33,"0"
"0","0","0",0,0,"0"
"0","1","0",33,28,"0"
"0","0","0",28,43,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",25,35,"1"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","0",3,0,"1"
"0","1","2",33,29,"0"
"0","0","0",0,0,"0"
"0","0","2",0,1,"1"
"1","0","2",24,10,"0"
"0","0","0",10,11,"1"
"0","0","1",0,2,"0"
"0","0","0",246,235,"0"
"0","1","2",6,39,"0"
"0","0","0",60,58,"1"
"0","0","0",10,8,"1"
"0","0","2",4,0,"1"
"0","0","1",0,0,"0"
"0","0","2",0,0,"0"
"0","1","2",61,64,"0"
"0","0","0",0,0,"1"
"0","1","2",0,8,"0"
"1","0","2",0,0,"0"
"0","0","0",0,0,"1"
"0","1","2",3,4,"0"
"0","1","1",8,3,"0"
"1","0","2",0,4,"0"
"0","0","2",0,0,"1"
"0","0","0",1,20,"0"
"0","0","0",0,0,"1"
"0","1","1",139,119,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","0","2",14,6,"0"
"0","0","0",10,15,"1"
"0","0","0",6,2,"1"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",4,0,"1"
"0","0","0",0,5,"1"
"0","0","0",55,48,"1"
"0","1","2",20,82,"0"
"0","0","0",0,0,"1"
"0","1","2",0,0,"0"
"0","1","2",28,19,"0"
"1","0","0",0,0,"1"
"0","0","0",4,1,"1"
"0","1","2",18,12,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"0","0","0",4,0,"1"
"1","0","0",7,8,"1"
"0","0","0",0,0,"1"
"0","0","1",0,19,"0"
"0","1","2",1,0,"0"
"1","0","2",0,0,"0"
"0","0","2",0,3,"1"
"0","0","0",0,0,"0"
"0","0","0",26,18,"1"
"0","1","1",0,4,"0"
"0","0","0",8,16,"1"
"0","0","1",6,0,"0"
"1","0","2",84,78,"0"
"0","0","0",0,0,"0"
"0","0","0",0,0,"1"
"0","0","2",4,1,"1"
"0","0","0",33,17,"1"
"0","0","2",0,0,"1"
"0","0","0",0,5,"1"
"0","1","2",32,42,"0"
"0","0","1",0,0,"1"
"0","1","2",35,21,"0"
"0","0","0",36,27,"1"
"0","0","2",51,33,"0"
"0","0","0",0,31,"0"
"0","1","2",97,140,"0"
"1","0","2",2,21,"0"
"1","0","2",0,0,"0"
"0","1","1",132,128,"0"
"0","1","2",1,0,"0"
"0","0","0",32,26,"1"
"1","0","0",0,0,"0"
"0","0","2",6,0,"1"
"1","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,3,"1"
"1","0","2",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",0,2,"0"
"0","0","0",0,0,"0"
"0","1","0",2,0,"0"
"0","0","0",0,9,"1"
"0","1","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",12,0,"1"
"1","0","2",51,47,"0"
"0","1","2",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","1","2",1,0,"0"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","1","2",31,35,"0"
"0","0","2",29,33,"1"
"0","1","2",0,0,"0"
"0","1","2",56,63,"0"
"1","0","2",7,0,"0"
"0","1","1",25,30,"0"
"0","1","2",34,32,"0"
"0","1","2",1,0,"0"
"0","0","0",0,0,"1"
"1","0","2",0,10,"0"
"1","0","2",0,0,"0"
"1","0","2",35,21,"0"
"1","0","0",0,0,"1"
"0","0","0",1,1,"1"
"0","1","2",0,0,"1"
"0","0","0",0,6,"0"
"0","1","1",0,0,"0"
"0","0","0",31,88,"1"
"0","0","0",50,42,"1"
"0","0","0",0,0,"0"
"0","0","0",13,4,"1"
"0","1","2",31,23,"0"
"0","1","2",14,7,"0"
"0","1","0",11,0,"0"
"0","1","2",0,0,"1"
"0","0","2",7,30,"0"
"0","0","0",0,0,"1"
"1","0","0",16,35,"0"
"0","0","0",0,0,"1"
"1","0","2",16,17,"0"
"0","0","0",0,0,"1"
"0","0","2",0,0,"0"
"0","1","2",0,0,"0"
"0","0","0",0,2,"0"
"0","1","2",1,2,"0"
"1","0","0",18,11,"1"
"0","0","0",0,0,"1"
"0","0","2",0,0,"0"
"0","1","1",0,0,"0"
"0","0","0",0,0,"1"
"1","0","2",0,0,"0"
"0","0","0",1,12,"1"
"0","1","2",0,0,"0"
"0","1","1",0,0,"0"
"1","0","2",81,84,"1"
"0","0","0",17,52,"0"
"0","0","2",0,0,"0"
"0","1","1",11,20,"0"
"0","0","0",2,22,"1"
"1","0","0",24,6,"0"
"0","0","0",0,0,"1"
"0","0","0",0,4,"1"
"0","0","0",12,25,"0"
"0","0","0",0,0,"1"
"0","1","2",30,12,"0"
"0","0","0",61,48,"0"
"0","0","0",0,5,"1"
"0","0","0",29,14,"1"
"0","1","2",0,0,"0"
"1","0","2",16,3,"1"
"0","0","0",60,56,"0"
"0","0","0",3,0,"0"
"0","0","0",60,145,"0"
"0","1","2",0,0,"0"
"0","0","0",0,0,"1"
"1","0","0",0,0,"0"
"0","0","0",107,90,"1"
"0","0","0",50,81,"0"
"0","1","2",0,5,"1"
"0","0","0",0,0,"1"
"0","0","0",51,38,"0"
"0","1","2",0,0,"0"
"0","1","2",0,0,"1"
"0","0","0",35,35,"1"
"0","1","2",0,0,"0"
"0","1","2",14,0,"0"
"0","1","2",0,2,"0"
"0","1","1",43,45,"0"
"0","1","2",9,4,"0"
"0","0","2",66,57,"0"
"0","1","2",0,0,"0"
"0","1","2",6,1,"0"
"0","1","2",0,0,"0"
"0","1","2",127,118,"1"
"0","0","0",0,0,"0"
"0","0","0",21,18,"1"
"0","0","0",99,81,"0"
"0","1","2",21,19,"0"
"0","0","2",9,0,"1"
"0","1","0",0,0,"0"
"1","0","0",0,0,"0"
"0","1","0",0,0,"0"
"0","1","2",28,21,"0"
"0","0","0",0,0,"1"
"0","0","1",4,0,"0"
"0","0","0",180,181,"1"
"0","0","0",2,0,"1"
